URL,star labels,star percentages
https://fr.trustpilot.com/review/apicius-shop.com,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['86%', '8%', '2%', '1%', '3%']"
https://fr.trustpilot.com/review/itg.fr,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['78%', '14%', '3%', '2%', '3%']"
https://fr.trustpilot.com/review/officeriders.com,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['82%', '13%', '2%', '1%', '2%']"
https://fr.trustpilot.com/review/e-batteries.fr,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['87%', '4%', '2%', '1%', '6%']"
https://fr.trustpilot.com/review/woodvibe.fr,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['80%', '11%', '6%', '2%', '1%']"
https://fr.trustpilot.com/review/kinglighting.fr,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['79%', '13%', '2%', '3%', '3%']"
https://fr.trustpilot.com/review/oppizi.com,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['85%', '7%', '2%', '0%', '6%']"
https://fr.trustpilot.com/review/www.acasi.io,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['86%', '10%', '0%', '0%', '4%']"
https://fr.trustpilot.com/review/calendrier-associatif.com,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['77%', '19%', '0%', '1%', '3%']"
https://fr.trustpilot.com/review/color-box.eu,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['87%', '8%', '3%', '2%', '0%']"
https://fr.trustpilot.com/review/ctn.fr,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['84%', '12%', '2%', '2%', '0%']"
https://fr.trustpilot.com/review/domaine-labaume.com,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['88%', '4%', '4%', '4%', '0%']"
https://fr.trustpilot.com/review/www.lehibou.com,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['83%', '15%', '0%', '0%', '2%']"
https://fr.trustpilot.com/review/toute-belle.com,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['87%', '11%', '2%', '0%', '0%']"
