URL,star labels,star percentages
https://fr.trustpilot.com/review/www.shaina-distribution.eu,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['70%', '11%', '9%', '<1%', '9%']"
https://fr.trustpilot.com/review/training-fit.fr,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['55%', '11%', '4%', '4%', '26%']"
https://fr.trustpilot.com/review/sundress.fr,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['67%', '4%', '0%', '8%', '21%']"
https://fr.trustpilot.com/review/www.edenred.fr,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['54%', '10%', '4%', '3%', '29%']"
https://fr.trustpilot.com/review/www.jobteaser.com,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['43%', '28%', '13%', '6%', '10%']"
https://fr.trustpilot.com/review/100pour100print.com,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['82%', '0%', '0%', '3%', '15%']"
https://fr.trustpilot.com/review/www.cdiscount.com,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['67%', '19%', '4%', '2%', '8%']"
https://fr.trustpilot.com/review/www.transcash.fr,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['50%', '14%', '7%', '5%', '24%']"
https://fr.trustpilot.com/review/payplug.com,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['66%', '5%', '1%', '2%', '26%']"
https://fr.trustpilot.com/review/willbstickers.com,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['67%', '7%', '10%', '4%', '12%']"
https://fr.trustpilot.com/review/yoopala.com,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['56%', '20%', '6%', '5%', '13%']"
https://fr.trustpilot.com/review/upela.com,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['43%', '8%', '5%', '4%', '40%']"
https://fr.trustpilot.com/review/www.poppers-boutique.com,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['58%', '10%', '7%', '6%', '19%']"
https://fr.trustpilot.com/review/clickandrecharge.com,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['70%', '3%', '2%', '<1%', '24%']"
https://fr.trustpilot.com/review/becharge.fr,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['57%', '7%', '5%', '3%', '28%']"
https://fr.trustpilot.com/review/www.quotatis.fr,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['39%', '18%', '11%', '5%', '27%']"
https://fr.trustpilot.com/review/celiagency.com,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['51%', '16%', '9%', '4%', '20%']"
https://fr.trustpilot.com/review/envoi-courrier.fr,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['51%', '9%', '5%', '3%', '32%']"
https://fr.trustpilot.com/review/casalsport.com,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['44%', '13%', '10%', '7%', '26%']"
https://fr.trustpilot.com/review/lesbienfaiteurs.com,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['54%', '6%', '4%', '2%', '34%']"
https://fr.trustpilot.com/review/lettre24.com,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['44%', '8%', '8%', '3%', '37%']"
https://fr.trustpilot.com/review/manutan.es,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['48%', '13%', '9%', '9%', '21%']"
https://fr.trustpilot.com/review/pailena.com,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['46%', '18%', '10%', '8%', '18%']"
https://fr.trustpilot.com/review/www.officiel-demenagement.com,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['64%', '19%', '3%', '2%', '12%']"
https://fr.trustpilot.com/review/parcelmonkey.fr,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['71%', '7%', '1%', '2%', '19%']"
https://fr.trustpilot.com/review/www.pointdencre.fr,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['47%', '8%', '3%', '1%', '41%']"
https://fr.trustpilot.com/review/noelse.com,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['47%', '7%', '6%', '3%', '37%']"
https://fr.trustpilot.com/review/ikoula.com,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['33%', '9%', '4%', '4%', '50%']"
https://fr.trustpilot.com/review/manutan.ch,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['44%', '13%', '10%', '13%', '20%']"
https://fr.trustpilot.com/review/reductionsprivees.com,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['52%', '15%', '7%', '4%', '22%']"
https://fr.trustpilot.com/review/dustgo.fr,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['38%', '17%', '8%', '9%', '28%']"
https://fr.trustpilot.com/review/boutikplus.fr,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['61%', '3%', '1%', '1%', '34%']"
https://fr.trustpilot.com/review/www.companeo.com,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['39%', '15%', '6%', '6%', '34%']"
https://fr.trustpilot.com/review/terresdevikings.com,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['29%', '11%', '5%', '6%', '49%']"
https://fr.trustpilot.com/review/pasha-app.com,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['64%', '19%', '3%', '2%', '12%']"
https://fr.trustpilot.com/review/www.up.coop,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['23%', '5%', '6%', '4%', '62%']"
https://fr.trustpilot.com/review/companeo.be,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['23%', '10%', '6%', '4%', '57%']"
https://fr.trustpilot.com/review/www.la-boutique-du-lecteur.com,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['30%', '6%', '0%', '18%', '46%']"
https://fr.trustpilot.com/review/www.cadostore.com,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['18%', '7%', '5%', '5%', '65%']"
https://fr.trustpilot.com/review/smart-renting.com,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['11%', '7%', '7%', '11%', '64%']"
https://fr.trustpilot.com/review/shakeats.com,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['12%', '0%', '2%', '22%', '64%']"
https://fr.trustpilot.com/review/arkas-so.com,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['10%', '3%', '9%', '12%', '66%']"
https://fr.trustpilot.com/review/babycorner.fr,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['8%', '3%', '3%', '3%', '83%']"
https://fr.trustpilot.com/review/isendpro.com,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['82%', '15%', '2%', '<1%', '<1%']"
https://fr.trustpilot.com/review/getpro.co,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['99%', '1%', '<1%', '0%', '0%']"
https://fr.trustpilot.com/review/www.artmajeur.com,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['90%', '6%', '2%', '<1%', '1%']"
https://fr.trustpilot.com/review/o2switch.fr,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['97%', '3%', '<1%', '<1%', '<1%']"
https://fr.trustpilot.com/review/simplebo.fr,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['92%', '8%', '<1%', '<1%', '<1%']"
https://fr.trustpilot.com/review/weglot.com,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['97%', '2%', '<1%', '<1%', '1%']"
https://fr.trustpilot.com/review/rosemood.fr,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['92%', '5%', '1%', '<1%', '<1%']"
https://fr.trustpilot.com/review/sodastream.fr,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['93%', '3%', '<1%', '<1%', '2%']"
https://fr.trustpilot.com/review/www.papeteriemichel.com,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['93%', '4%', '<1%', '<1%', '1%']"
https://fr.trustpilot.com/review/codeur.com,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['92%', '4%', '0%', '<1%', '3%']"
https://fr.trustpilot.com/review/cousin-hub.com,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['96%', '3%', '0%', '0%', '<1%']"
https://fr.trustpilot.com/review/parisfashionshops.com,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['92%', '8%', '<1%', '0%', '<1%']"
https://fr.trustpilot.com/review/111tampons.com,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['80%', '11%', '3%', '3%', '3%']"
https://fr.trustpilot.com/review/formations-fortumedia.com,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['88%', '9%', '1%', '<1%', '2%']"
https://fr.trustpilot.com/review/pakup-emballage.fr,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['86%', '12%', '2%', '<1%', '<1%']"
https://fr.trustpilot.com/review/devis-market.com,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['88%', '<1%', '<1%', '<1%', '11%']"
https://fr.trustpilot.com/review/lesroutiers.fr,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['93%', '7%', '0%', '0%', '0%']"
https://fr.trustpilot.com/review/chaintrust.io,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['95%', '5%', '<1%', '0%', '0%']"
https://fr.trustpilot.com/review/openwork.co,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['95%', '3%', '0%', '2%', '<1%']"
https://fr.trustpilot.com/review/facture.net,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['93%', '6%', '<1%', '0%', '0%']"
https://fr.trustpilot.com/review/postaly.org,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['96%', '3%', '0%', '0%', '1%']"
https://fr.trustpilot.com/review/ladernierepiece.fr,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['100%', '0%', '0%', '0%', '0%']"
https://fr.trustpilot.com/review/stls.fr,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['96%', '3%', '0%', '<1%', '0%']"
https://fr.trustpilot.com/review/ureachus.com,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['100%', '0%', '0%', '0%', '0%']"
https://fr.trustpilot.com/review/devenezformateurpro.fr,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['98%', '<1%', '0%', '0%', '<1%']"
https://fr.trustpilot.com/review/epycore.fr,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['95%', '3%', '<1%', '0%', '<1%']"
https://fr.trustpilot.com/review/marketingflow.fr,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['99%', '<1%', '0%', '0%', '0%']"
https://fr.trustpilot.com/review/compta-intouch.com,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['57%', '18%', '6%', '6%', '13%']"
https://fr.trustpilot.com/review/am-designthinking.com,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['79%', '20%', '<1%', '0%', '0%']"
https://fr.trustpilot.com/review/tbs-certificats.com,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['87%', '11%', '0%', '2%', '0%']"
https://fr.trustpilot.com/review/assopreneur.org,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['98%', '2%', '0%', '0%', '0%']"
https://fr.trustpilot.com/review/hemea.org,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['97%', '3%', '0%', '0%', '0%']"
https://fr.trustpilot.com/review/the-business-legion.com,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['98%', '2%', '0%', '0%', '0%']"
https://fr.trustpilot.com/review/123web.fr,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['100%', '0%', '0%', '0%', '0%']"
https://fr.trustpilot.com/review/boursogram.fr,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['100%', '0%', '0%', '0%', '0%']"
https://fr.trustpilot.com/review/print-impression.fr,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['90%', '9%', '1%', '0%', '0%']"
https://fr.trustpilot.com/review/winheberg.fr,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['99%', '1%', '0%', '0%', '0%']"
https://fr.trustpilot.com/review/robot-advance.com,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['95%', '4%', '0%', '1%', '0%']"
https://fr.trustpilot.com/review/sofianehdn.podia.com,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['100%', '0%', '0%', '0%', '0%']"
https://fr.trustpilot.com/review/1fo-tech.com,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['99%', '1%', '0%', '0%', '0%']"
https://fr.trustpilot.com/review/traduction-actes.com,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['87%', '11%', '0%', '1%', '1%']"
https://fr.trustpilot.com/review/joinbackstage.fr,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['97%', '3%', '0%', '0%', '0%']"
https://fr.trustpilot.com/review/wpgenerator.ai,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['100%', '0%', '0%', '0%', '0%']"
https://fr.trustpilot.com/review/plus-que-pro.fr,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['82%', '16%', '1%', '<1%', '1%']"
https://fr.trustpilot.com/review/minestrator.com,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['90%', '10%', '<1%', '<1%', '<1%']"
https://fr.trustpilot.com/review/bondebarras.fr,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['90%', '8%', '<1%', '<1%', '1%']"
https://fr.trustpilot.com/review/www.santeclair.fr,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['90%', '6%', '<1%', '<1%', '2%']"
https://fr.trustpilot.com/review/propulser.business,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['94%', '4%', '<1%', '<1%', '2%']"
https://fr.trustpilot.com/review/sos-arnaque-webcam.com,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['82%', '17%', '<1%', '<1%', '<1%']"
https://fr.trustpilot.com/review/valentinchambraud.podia.com,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['79%', '20%', '1%', '<1%', '<1%']"
https://fr.trustpilot.com/review/pulseheberg.com,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['81%', '7%', '2%', '2%', '8%']"
https://fr.trustpilot.com/review/utopya.fr,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['92%', '5%', '<1%', '1%', '<1%']"
https://fr.trustpilot.com/review/ouiouibunny.fr,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['89%', '8%', '1%', '1%', '<1%']"
https://fr.trustpilot.com/review/socic.fr,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['83%', '10%', '1%', '0%', '6%']"
https://fr.trustpilot.com/review/happypal.fr,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['96%', '3%', '0%', '0%', '1%']"
https://fr.trustpilot.com/review/ecoledesecretariat.fr,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['91%', '9%', '0%', '0%', '0%']"
https://fr.trustpilot.com/review/teleprospect.fr,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['91%', '8%', '0%', '<1%', '<1%']"
https://fr.trustpilot.com/review/hebergeur-discount.com,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['76%', '15%', '3%', '3%', '3%']"
https://fr.trustpilot.com/review/annonces-legale.com,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['82%', '17%', '1%', '0%', '0%']"
https://fr.trustpilot.com/review/tony-jazz.com,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['96%', '3%', '0%', '<1%', '0%']"
https://fr.trustpilot.com/review/harryhope.fr,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['95%', '2%', '0%', '<1%', '2%']"
https://fr.trustpilot.com/review/influens.me,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['94%', '4%', '0%', '2%', '0%']"
https://fr.trustpilot.com/review/mondetourageamoi.fr,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['92%', '6%', '0%', '1%', '1%']"
https://fr.trustpilot.com/review/merci-ecommerce.fr,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['96%', '1%', '<1%', '<1%', '<1%']"
https://fr.trustpilot.com/review/spotlag.com,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['86%', '12%', '<1%', '<1%', '0%']"
https://fr.trustpilot.com/review/ardennes-plaques.fr,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['93%', '5%', '0%', '0%', '2%']"
https://fr.trustpilot.com/review/compta.com,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['81%', '3%', '2%', '<1%', '13%']"
https://fr.trustpilot.com/review/green-kartel.com,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['95%', '4%', '0%', '<1%', '0%']"
https://fr.trustpilot.com/review/monster-transfert.fr,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['84%', '11%', '<1%', '<1%', '3%']"
https://fr.trustpilot.com/review/encre-sepia.com,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['83%', '10%', '3%', '3%', '<1%']"
https://fr.trustpilot.com/review/romainmtv.fr,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['94%', '5%', '0%', '0%', '<1%']"
https://fr.trustpilot.com/review/www.wizito.com,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['86%', '11%', '2%', '<1%', '0%']"
https://fr.trustpilot.com/review/lessaveursdenoemie.fr,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['91%', '7%', '<1%', '<1%', '0%']"
https://fr.trustpilot.com/review/wm.express,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['94%', '<1%', '<1%', '0%', '4%']"
https://fr.trustpilot.com/review/weepo.fr,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['94%', '5%', '0%', '<1%', '0%']"
https://fr.trustpilot.com/review/swello.com,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['86%', '12%', '2%', '0%', '0%']"
https://fr.trustpilot.com/review/digi-atlas.com,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['91%', '9%', '0%', '0%', '0%']"
https://fr.trustpilot.com/review/negometal.com,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['91%', '7%', '1%', '0%', '1%']"
https://fr.trustpilot.com/review/getcapte.com,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['90%', '8%', '0%', '0%', '2%']"
https://fr.trustpilot.com/review/strategie-data.fr,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['86%', '14%', '0%', '0%', '0%']"
https://fr.trustpilot.com/review/garryhost.com,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['92%', '4%', '0%', '1%', '3%']"
https://fr.trustpilot.com/review/www.ecommerce-direct.com,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['95%', '5%', '0%', '0%', '0%']"
https://fr.trustpilot.com/review/interactivelearning.design,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['91%', '8%', '1%', '0%', '0%']"
https://fr.trustpilot.com/review/cryptovo.fr,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['97%', '3%', '0%', '0%', '0%']"
https://fr.trustpilot.com/review/nopillo.com,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['98%', '1%', '0%', '0%', '1%']"
https://fr.trustpilot.com/review/meetdeal.fr,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['89%', '11%', '0%', '0%', '0%']"
https://fr.trustpilot.com/review/pubensac.com,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['90%', '9%', '0%', '1%', '0%']"
https://fr.trustpilot.com/review/orators.fr,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['97%', '3%', '0%', '0%', '0%']"
https://fr.trustpilot.com/review/greenkit.fr,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['94%', '6%', '0%', '0%', '0%']"
https://fr.trustpilot.com/review/deuil24.fr,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['88%', '11%', '0%', '0%', '1%']"
https://fr.trustpilot.com/review/3conils.fr,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['92%', '5%', '0%', '3%', '0%']"
https://fr.trustpilot.com/review/jerome-vassia.com,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['98%', '2%', '0%', '0%', '0%']"
https://fr.trustpilot.com/review/egs-portage.fr,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['95%', '5%', '0%', '0%', '0%']"
https://fr.trustpilot.com/review/best-demenagements.fr,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['98%', '2%', '0%', '0%', '0%']"
https://fr.trustpilot.com/review/mamzellepop-up.com,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['98%', '2%', '0%', '0%', '0%']"
https://fr.trustpilot.com/review/wallmarketweb.fr,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['96%', '2%', '0%', '2%', '0%']"
https://fr.trustpilot.com/review/yeddir.fr,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['96%', '2%', '2%', '0%', '0%']"
https://fr.trustpilot.com/review/ma-bonne-impression.fr,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['100%', '0%', '0%', '0%', '0%']"
https://fr.trustpilot.com/review/ditesco.fr,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['90%', '10%', '0%', '0%', '0%']"
https://fr.trustpilot.com/review/fancycellar.fr,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['92%', '3%', '3%', '0%', '2%']"
https://fr.trustpilot.com/review/margocunegocoaching.com,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['98%', '2%', '0%', '0%', '0%']"
https://fr.trustpilot.com/review/ni-host.com,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['71%', '12%', '7%', '5%', '5%']"
https://fr.trustpilot.com/review/florinelegros.com,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['95%', '5%', '0%', '0%', '0%']"
https://fr.trustpilot.com/review/www.technique-de-vente.com,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['89%', '11%', '0%', '0%', '0%']"
https://fr.trustpilot.com/review/cross-roads.io,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['100%', '0%', '0%', '0%', '0%']"
https://fr.trustpilot.com/review/get-ranking.com,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['96%', '4%', '0%', '0%', '0%']"
https://fr.trustpilot.com/review/brocloud.fr,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['100%', '0%', '0%', '0%', '0%']"
https://fr.trustpilot.com/review/ilcourtmirabeau.fr,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['100%', '0%', '0%', '0%', '0%']"
https://fr.trustpilot.com/review/www.qautio.com,"['5 étoiles', '4 étoiles', '3 étoiles', '2 étoiles', '1 étoile']","['90%', '8%', '2%', '0%', '0%']"
https://fr.trustpilot.com/review/lateliercitrouille.com,[],[]
https://fr.trustpilot.com/review/hd-recovery.fr,[],[]
https://fr.trustpilot.com/review/dreamhorizon.fr,[],[]
https://fr.trustpilot.com/review/eriapatrimoine.fr,[],[]
https://fr.trustpilot.com/review/ecom-evolution.fr,[],[]
https://fr.trustpilot.com/review/omnegy.com,[],[]
https://fr.trustpilot.com/review/colancing.me,[],[]
https://fr.trustpilot.com/review/sami.eco,[],[]
https://fr.trustpilot.com/review/magma.animbox.fr,[],[]
https://fr.trustpilot.com/review/www.scotwork.fr,[],[]
https://fr.trustpilot.com/review/swapn.fr,[],[]
https://fr.trustpilot.com/review/webandseo.fr,[],[]
https://fr.trustpilot.com/review/impressionbache.com,[],[]
https://fr.trustpilot.com/review/romaincoique.com,[],[]
https://fr.trustpilot.com/review/mwstudio.fr,[],[]
https://fr.trustpilot.com/review/egosum.fr,[],[]
https://fr.trustpilot.com/review/lecollectionneur-shop.fr,[],[]
https://fr.trustpilot.com/review/www.mhentertainment-shop.fr,[],[]
https://fr.trustpilot.com/review/sellerdirectories.com,[],[]
https://fr.trustpilot.com/review/dentophtal.com,[],[]
https://fr.trustpilot.com/review/seanroyale.com,[],[]
https://fr.trustpilot.com/review/myelook.com,[],[]
https://fr.trustpilot.com/review/www.snowglobe.fr,[],[]
https://fr.trustpilot.com/review/yacinekais.com,[],[]
